Date,Open,High,Low,Close,Volume,Market Cap,Time Open,Time High,Time Low,Time Close
29-06-2022,20281.16946117985,20364.156096733765,19937.791078366947,20104.023177781735,23552740327.93,383598071095.42,2022-06-29T00:00:00.000Z,2022-06-29T02:50:00.000Z,2022-06-29T11:22:00.000Z,2022-06-29T23:59:59.999Z
28-06-2022,20731.544346385122,21164.424097254392,20228.81157923465,20280.635650145767,21381535160.78,386949194397.61,2022-06-28T00:00:00.000Z,2022-06-28T09:14:00.000Z,2022-06-28T20:37:00.000Z,2022-06-28T23:59:59.999Z
27-06-2022,21028.238226728357,21478.089363806357,20620.198507384866,20735.4779474249,20965695707.02,395606854741.09,2022-06-27T00:00:00.000Z,2022-06-27T09:01:00.000Z,2022-06-27T18:10:00.000Z,2022-06-27T23:59:59.999Z
26-06-2022,21496.494739785347,21783.724765832852,21016.268806192104,21027.29530880669,18027170496.51,401157940864.2,2022-06-26T00:00:00.000Z,2022-06-26T12:17:00.000Z,2022-06-26T22:52:00.000Z,2022-06-26T23:59:59.999Z
25-06-2022,21233.60987142278,21520.914637649694,20964.585007603713,21502.338688026244,18372538715.34,410202265385.35,2022-06-25T00:00:00.000Z,2022-06-25T08:07:00.000Z,2022-06-25T16:05:00.000Z,2022-06-25T23:59:59.999Z
24-06-2022,21084.648061790565,21472.917912877045,20777.51158032888,21231.65577144455,24957784918.21,405018505024.32,2022-06-24T00:00:00.000Z,2022-06-24T22:22:00.000Z,2022-06-24T07:16:00.000Z,2022-06-24T23:59:59.999Z
23-06-2022,19986.60710158103,21135.762237054718,19950.11622522559,21085.877161242155,26188097172.81,402219959760.78,2022-06-23T00:00:00.000Z,2022-06-23T23:36:00.000Z,2022-06-23T00:04:00.000Z,2022-06-23T23:59:59.999Z
22-06-2022,20719.413927210015,20835.7503482133,19848.078667628237,19987.029049379726,28574793477.85,381240087223.77,2022-06-22T00:00:00.000Z,2022-06-22T14:35:00.000Z,2022-06-22T20:43:00.000Z,2022-06-22T23:59:59.999Z
21-06-2022,20594.29483720139,21620.628520289953,20415.061882275015,20710.59710173896,28970212744.12,395025644879.73,2022-06-21T00:00:00.000Z,2022-06-21T14:54:00.000Z,2022-06-21T03:34:00.000Z,2022-06-21T23:59:59.999Z
20-06-2022,20553.37025443907,20913.32190242419,19689.169511010365,20599.537964795574,30818458597.14,392888024958.72,2022-06-20T00:00:00.000Z,2022-06-20T11:52:00.000Z,2022-06-20T01:52:00.000Z,2022-06-20T23:59:59.999Z
19-06-2022,19010.902084120167,20683.821565938004,18067.151918689964,20553.271821747236,35329942624.94,391988917193.6,2022-06-19T00:00:00.000Z,2022-06-19T22:29:00.000Z,2022-06-19T05:41:00.000Z,2022-06-19T23:59:59.999Z
18-06-2022,20473.424978931507,20736.04106091547,17708.62371258959,19017.64235502154,42009436760.13,362685324229.12,2022-06-18T00:00:00.000Z,2022-06-18T00:34:00.000Z,2022-06-18T20:56:00.000Z,2022-06-18T23:59:59.999Z
17-06-2022,20385.718710143447,21243.312042088248,20326.518564526363,20471.48189249138,27132421513.81,390391528176.49,2022-06-17T00:00:00.000Z,2022-06-17T08:35:00.000Z,2022-06-17T00:42:00.000Z,2022-06-17T23:59:59.999Z
16-06-2022,22576.30534618698,22868.921135556324,20265.225711910054,20381.651212902376,31183975653.76,388664840556.76,2022-06-16T00:00:00.000Z,2022-06-16T01:16:00.000Z,2022-06-16T23:25:00.000Z,2022-06-16T23:59:59.999Z
15-06-2022,22196.730183479227,22642.672354628117,20178.376040590578,22572.839823190214,54912007015.02,430432160005.57,2022-06-15T00:00:00.000Z,2022-06-15T22:35:00.000Z,2022-06-15T09:38:00.000Z,2022-06-15T23:59:59.999Z
14-06-2022,22487.98717509208,23018.95076541317,20950.818279717838,22206.79279005828,50913575242.48,423429131864.08,2022-06-14T00:00:00.000Z,2022-06-14T05:26:00.000Z,2022-06-14T02:01:00.000Z,2022-06-14T23:59:59.999Z
13-06-2022,26737.577660148556,26795.589817594573,22141.257540705854,22487.387925845906,68204556439.95,428759852105.36,2022-06-13T00:00:00.000Z,2022-06-13T00:37:00.000Z,2022-06-13T23:34:00.000Z,2022-06-13T23:59:59.999Z
12-06-2022,28373.514252249453,28502.685070937976,26762.649037903913,26762.649037903913,34163220273.81,510252464820.78,2022-06-12T00:00:00.000Z,2022-06-12T00:47:00.000Z,2022-06-12T23:59:00.000Z,2022-06-12T23:59:59.999Z
11-06-2022,29084.666534527954,29401.916296204832,28236.21191690781,28360.81135854195,27246574438.64,540698499860.06,2022-06-11T00:00:00.000Z,2022-06-11T05:10:00.000Z,2022-06-11T16:37:00.000Z,2022-06-11T23:59:59.999Z
10-06-2022,30110.329519902793,30245.80862377711,28978.147053164477,29083.80472095406,29867476526.98,554455834485.63,2022-06-10T00:00:00.000Z,2022-06-10T03:07:00.000Z,2022-06-10T19:10:00.000Z,2022-06-10T23:59:59.999Z
09-06-2022,30215.278974580273,30609.310488057887,30020.264843224537,30111.99792242348,21692004719.49,574029141738.88,2022-06-09T00:00:00.000Z,2022-06-09T09:38:00.000Z,2022-06-09T20:10:00.000Z,2022-06-09T23:59:59.999Z
08-06-2022,31151.47989466442,31253.690860741604,29944.403480882345,30214.356242025027,30242059107.41,575953219487.92,2022-06-08T00:00:00.000Z,2022-06-08T00:34:00.000Z,2022-06-08T04:10:00.000Z,2022-06-08T23:59:59.999Z
07-06-2022,31371.741259994265,31489.68325235748,29311.683556257496,31155.478701849763,40770974039.33,593857882016.71,2022-06-07T00:00:00.000Z,2022-06-07T20:28:00.000Z,2022-06-07T02:34:00.000Z,2022-06-07T23:59:59.999Z
06-06-2022,29910.283723596356,31693.290111480805,29894.187330177796,31370.67194769253,31947336828.66,597927548347.45,2022-06-06T00:00:00.000Z,2022-06-06T14:38:00.000Z,2022-06-06T00:04:00.000Z,2022-06-06T23:59:59.999Z
05-06-2022,29835.118131770243,30117.743447499455,29574.44953148884,29906.66174779145,17264085440.89,569996838236.88,2022-06-05T00:00:00.000Z,2022-06-05T16:13:00.000Z,2022-06-05T09:38:00.000Z,2022-06-05T23:59:59.999Z
04-06-2022,29706.13957253697,29930.56394690468,29500.006349806423,29832.91422532441,16588370958.43,568564420350.11,2022-06-04T00:00:00.000Z,2022-06-04T22:18:00.000Z,2022-06-04T02:31:00.000Z,2022-06-04T23:59:59.999Z
03-06-2022,30467.806839606732,30633.0344757636,29375.68930208833,29704.39135706927,26175547451.56,566088081691.13,2022-06-03T00:00:00.000Z,2022-06-03T02:04:00.000Z,2022-06-03T15:13:00.000Z,2022-06-03T23:59:59.999Z
02-06-2022,29794.890079780234,30604.734858675947,29652.704983348918,30467.487741434237,29083562061.06,580603466872.23,2022-06-02T00:00:00.000Z,2022-06-02T22:13:00.000Z,2022-06-02T00:37:00.000Z,2022-06-02T23:59:59.999Z
01-06-2022,31792.553808712884,31957.28431704381,29501.58852322552,29799.07971351946,41135817340.95,567842680885.87,2022-06-01T00:00:00.000Z,2022-06-01T00:58:00.000Z,2022-06-01T20:43:00.000Z,2022-06-01T23:59:59.999Z
31-05-2022,31723.865101541804,32249.8639341789,31286.154345562893,31792.30994327541,33538210634.3,605797887876.49,2022-05-31T00:00:00.000Z,2022-05-31T16:46:00.000Z,2022-05-31T14:07:00.000Z,2022-05-31T23:59:59.999Z
30-05-2022,29443.365710983147,31949.631618311843,29303.57163307404,31726.390685865343,39277993273.94,604513442525.64,2022-05-30T00:00:00.000Z,2022-05-30T21:25:00.000Z,2022-05-30T00:58:00.000Z,2022-05-30T23:59:59.999Z
29-05-2022,29019.867414131473,29498.008838957343,28841.1064887385,29445.957623920815,18093886409.16,561034743433.25,2022-05-29T00:00:00.000Z,2022-05-29T22:43:00.000Z,2022-05-29T02:28:00.000Z,2022-05-29T23:59:59.999Z
28-05-2022,28842.10384461052,29135.918257859845,28554.566019387643,29023.488039265318,19252320707.98,552958193308.48,2022-05-28T00:00:00.000Z,2022-05-28T13:19:00.000Z,2022-05-28T01:46:00.000Z,2022-05-28T23:59:59.999Z
27-05-2022,29251.14086372044,29346.94302479706,28326.6136487276,28627.574853158603,36582005748.16,545388222663.76,2022-05-27T00:00:00.000Z,2022-05-27T00:32:00.000Z,2022-05-27T18:30:00.000Z,2022-05-27T23:59:59.999Z
26-05-2022,29564.77651079689,29834.1592888614,28261.905708844828,29267.224671230382,36774325352.43,557547946793.11,2022-05-26T00:00:00.000Z,2022-05-26T04:23:00.000Z,2022-05-26T13:31:00.000Z,2022-05-26T23:59:59.999Z
25-05-2022,29653.13529361965,30157.784534524566,29384.94934912083,29562.361265546424,27525063551.25,563145244691.91,2022-05-25T00:00:00.000Z,2022-05-25T04:01:00.000Z,2022-05-25T12:02:00.000Z,2022-05-25T23:59:59.999Z
24-05-2022,29101.125294324578,29774.354720265386,28786.58945179277,29655.586132840046,26616506244.9,564895173841.06,2022-05-24T00:00:00.000Z,2022-05-24T23:20:00.000Z,2022-05-24T14:13:00.000Z,2022-05-24T23:59:59.999Z
23-05-2022,30309.39648000864,30590.58648372533,28975.559609371285,29098.909745734014,31483454556.82,554268758109.31,2022-05-23T00:00:00.000Z,2022-05-23T07:35:00.000Z,2022-05-23T23:20:00.000Z,2022-05-23T23:59:59.999Z
22-05-2022,29432.47239860644,30425.860513000865,29275.182764065477,30323.721895269387,21631532269.67,577568895835.72,2022-05-22T00:00:00.000Z,2022-05-22T23:28:00.000Z,2022-05-22T05:01:00.000Z,2022-05-22T23:59:59.999Z
21-05-2022,29199.859006567556,29588.86881493893,29027.39381829347,29432.22596348109,17274840441.5,560565793081.53,2022-05-21T00:00:00.000Z,2022-05-21T16:14:00.000Z,2022-05-21T01:31:00.000Z,2022-05-21T23:59:59.999Z
20-05-2022,30311.1193461763,30664.976367000887,28793.606033677137,29200.74008778331,30749382604.8,556131920268.79,2022-05-20T00:00:00.000Z,2022-05-20T01:43:00.000Z,2022-05-20T17:31:00.000Z,2022-05-20T23:59:59.999Z
19-05-2022,28720.358563128946,30430.75223095906,28708.955041826557,30314.33495349838,33773447706.67,577316228899.3,2022-05-19T00:00:00.000Z,2022-05-19T15:50:00.000Z,2022-05-19T02:14:00.000Z,2022-05-19T23:59:59.999Z
18-05-2022,30424.479222550304,30618.715981160993,28720.271399745423,28720.271399745423,31285268318.53,546936441379.51,2022-05-18T00:00:00.000Z,2022-05-18T00:37:00.000Z,2022-05-18T23:59:00.000Z,2022-05-18T23:59:59.999Z
17-05-2022,29862.408192941577,30694.490950877018,29570.3019001848,30425.85727679598,29101473475.43,579391415566.42,2022-05-17T00:00:00.000Z,2022-05-17T13:46:00.000Z,2022-05-17T18:36:00.000Z,2022-05-17T23:59:59.999Z
16-05-2022,31304.37414424804,31305.342598683896,29251.885558139827,29862.918241291864,32613897286.17,568643328349.1,2022-05-16T00:00:00.000Z,2022-05-16T00:01:00.000Z,2022-05-16T16:58:00.000Z,2022-05-16T23:59:59.999Z
15-05-2022,30098.5866261369,31308.191358262855,29527.740370719108,31305.1125686764,25835372064.61,596074575228.33,2022-05-15T00:00:00.000Z,2022-05-15T23:58:00.000Z,2022-05-15T05:10:00.000Z,2022-05-15T23:59:59.999Z
14-05-2022,29285.643002871293,30192.803193508684,28702.909534184142,30101.266445984806,28579868619.98,573129618194.88,2022-05-14T00:00:00.000Z,2022-05-14T23:02:00.000Z,2022-05-14T16:13:00.000Z,2022-05-14T23:59:59.999Z
13-05-2022,29030.910391071633,30924.80271762161,28782.329657733702,29283.103811543002,42841124537.45,557525025253.19,2022-05-13T00:00:00.000Z,2022-05-13T14:43:00.000Z,2022-05-13T00:21:00.000Z,2022-05-13T23:59:59.999Z
12-05-2022,28936.7339259087,30032.43894846538,26350.49017422479,29047.751003853846,66989173272.36,553017241734.59,2022-05-12T00:00:00.000Z,2022-05-12T00:52:00.000Z,2022-05-12T07:19:00.000Z,2022-05-12T23:59:59.999Z
11-05-2022,31016.18275233353,32013.401492754638,28170.41308586389,28936.35503111219,70388855817.93,550870071633.8,2022-05-11T00:00:00.000Z,2022-05-11T10:16:00.000Z,2022-05-11T21:29:00.000Z,2022-05-11T23:59:59.999Z
10-05-2022,30273.65421884102,32596.30783592046,29944.802737422022,31022.905412225315,59811038817.27,590565398299.36,2022-05-10T00:00:00.000Z,2022-05-10T06:46:00.000Z,2022-05-10T00:33:00.000Z,2022-05-10T23:59:59.999Z
09-05-2022,34060.01548161972,34222.07332341665,30296.953400053055,30296.953400053055,63355494961.42,576716899022.88,2022-05-09T00:00:00.000Z,2022-05-09T01:22:00.000Z,2022-05-09T23:59:00.000Z,2022-05-09T23:59:59.999Z
08-05-2022,35502.940203830294,35502.940203830294,33878.96456920589,34059.26425058788,36763041910.24,648302121215.01,2022-05-08T00:00:00.000Z,2022-05-08T00:00:00.000Z,2022-05-08T17:40:00.000Z,2022-05-08T23:59:59.999Z
07-05-2022,36042.503693993414,36129.92552042527,34940.82467333436,35501.9541442019,24375896405.9,675729532873.68,2022-05-07T00:00:00.000Z,2022-05-07T11:23:00.000Z,2022-05-07T22:55:00.000Z,2022-05-07T23:59:59.999Z
06-05-2022,36573.18235500367,36624.35959600261,35482.13274405791,36040.92235015236,37795577489.27,685953792235.64,2022-05-06T00:00:00.000Z,2022-05-06T00:08:00.000Z,2022-05-06T13:49:00.000Z,2022-05-06T23:59:59.999Z
05-05-2022,39695.74635071903,39789.2830202912,35856.51610610817,36575.142132703,43106256317.32,696088266356.37,2022-05-05T00:00:00.000Z,2022-05-05T05:20:00.000Z,2022-05-05T19:25:00.000Z,2022-05-05T23:59:59.999Z
04-05-2022,37748.0118484619,39902.95021365111,37732.06019665954,39698.370619674235,36754404490.11,755491473700.31,2022-05-04T00:00:00.000Z,2022-05-04T19:19:00.000Z,2022-05-04T00:06:00.000Z,2022-05-04T23:59:59.999Z
03-05-2022,38528.110038067374,38629.99497421899,37585.62031266239,37750.45391529953,27326943244.26,718385701942.79,2022-05-03T00:00:00.000Z,2022-05-03T08:13:00.000Z,2022-05-03T20:23:00.000Z,2022-05-03T23:59:59.999Z
02-05-2022,38472.1871454262,39074.9717589518,38156.561903313595,38529.327800897685,32922642425.83,733170725790.51,2022-05-02T00:00:00.000Z,2022-05-02T06:10:00.000Z,2022-05-02T18:45:00.000Z,2022-05-02T23:59:59.999Z
01-05-2022,37713.26508974102,38627.85750486399,37585.787372875384,38469.09390254249,27002760109.78,731986764311.88,2022-05-01T00:00:00.000Z,2022-05-01T16:25:00.000Z,2022-05-01T01:38:00.000Z,2022-05-01T23:59:59.999Z
30-04-2022,38605.858805370524,38771.20999187337,37697.94277909221,37714.87554529895,23895713731.28,717596901508.72,2022-04-30T00:00:00.000Z,2022-04-30T02:10:00.000Z,2022-04-30T23:51:00.000Z,2022-04-30T23:59:59.999Z
29-04-2022,39768.61581999673,39887.26821136156,38235.536550855366,38609.82319333789,30882994649.3,734589762489.81,2022-04-29T00:00:00.000Z,2022-04-29T01:31:00.000Z,2022-04-29T19:55:00.000Z,2022-04-29T23:59:59.999Z
28-04-2022,39241.42852522164,40269.465120737244,38941.42258133039,39773.82836756587,33903704906.51,756698317681.63,2022-04-28T00:00:00.000Z,2022-04-28T18:07:00.000Z,2022-04-28T14:07:00.000Z,2022-04-28T23:59:59.999Z
27-04-2022,38120.302630877784,39397.917135592856,37997.31163135793,39241.12275076347,30981015184.24,746531438328.55,2022-04-27T00:00:00.000Z,2022-04-27T13:52:00.000Z,2022-04-27T00:49:00.000Z,2022-04-27T23:59:59.999Z
26-04-2022,40448.42267445845,40713.88956797172,37884.986010577886,38117.46250783485,34569088415.86,725113482674.14,2022-04-26T00:00:00.000Z,2022-04-26T08:25:00.000Z,2022-04-26T20:16:00.000Z,2022-04-26T23:59:59.999Z
25-04-2022,39472.60737229702,40491.75379870282,38338.376963269766,40458.308964552205,35445730570.23,769607056243.23,2022-04-25T00:00:00.000Z,2022-04-25T23:25:00.000Z,2022-04-25T09:19:00.000Z,2022-04-25T23:59:59.999Z
24-04-2022,39478.37343720399,39845.9247429991,39233.540939626706,39469.293555833974,17964398167.08,750755023763.86,2022-04-24T00:00:00.000Z,2022-04-24T14:58:00.000Z,2022-04-24T16:55:00.000Z,2022-04-24T23:59:59.999Z
23-04-2022,39738.723269661496,39935.860651406445,39352.20302435144,39486.728711324504,16138021249.44,751045477435.14,2022-04-23T00:00:00.000Z,2022-04-23T16:17:00.000Z,2022-04-23T04:25:00.000Z,2022-04-23T23:59:59.999Z
22-04-2022,40525.861918239076,40777.758643666486,39315.41841144436,39740.3198538771,28011716744.78,755827581232.71,2022-04-22T00:00:00.000Z,2022-04-22T06:19:00.000Z,2022-04-22T16:07:00.000Z,2022-04-22T23:59:59.999Z
21-04-2022,41371.51504679231,42893.58020438128,40063.8286699322,40527.36408353853,35372786395.42,770762297842.52,2022-04-21T00:00:00.000Z,2022-04-21T13:38:00.000Z,2022-04-21T22:37:00.000Z,2022-04-21T23:59:59.999Z
20-04-2022,41501.744242424924,42126.300130217234,40961.09755199008,41374.37820120313,27819532341.16,786828424698.83,2022-04-20T00:00:00.000Z,2022-04-20T12:04:00.000Z,2022-04-20T18:59:00.000Z,2022-04-20T23:59:59.999Z
19-04-2022,40828.174203435905,41672.961756564466,40618.6341947153,41502.7504194207,25303206546.84,789227424712.82,2022-04-19T00:00:00.000Z,2022-04-19T15:13:00.000Z,2022-04-19T07:19:00.000Z,2022-04-19T23:59:59.999Z
18-04-2022,39721.202915300324,40986.31882987122,38696.19151822743,40826.21438560206,33705182071.98,776330593865.92,2022-04-18T00:00:00.000Z,2022-04-18T21:25:00.000Z,2022-04-18T05:07:00.000Z,2022-04-18T23:59:59.999Z
17-04-2022,40417.77626722159,40570.72778471566,39620.89360089835,39716.95422583571,19087633042.29,755201997822.58,2022-04-17T00:00:00.000Z,2022-04-17T13:46:00.000Z,2022-04-17T23:49:00.000Z,2022-04-17T23:59:59.999Z
16-04-2022,40552.31769418768,40633.68070547016,40078.42550458377,40424.48329332248,16833150693.09,768615440639.72,2022-04-16T00:00:00.000Z,2022-04-16T22:12:00.000Z,2022-04-16T15:58:00.000Z,2022-04-16T23:59:59.999Z
15-04-2022,39939.40395993831,40617.72080256418,39866.830396352045,40553.46327188841,21756855752.62,771033872659.18,2022-04-15T00:00:00.000Z,2022-04-15T14:52:00.000Z,2022-04-15T00:47:00.000Z,2022-04-15T23:59:59.999Z
14-04-2022,41160.21914540542,41451.48013533586,39695.744431167535,39935.51699921352,24342001973.22,759245303310.83,2022-04-14T00:00:00.000Z,2022-04-14T02:01:00.000Z,2022-04-14T19:04:00.000Z,2022-04-14T23:59:59.999Z
13-04-2022,40123.569761918385,41430.054155109836,39712.74681178494,41166.73181224617,27691105227.77,782617115810.22,2022-04-13T00:00:00.000Z,2022-04-13T19:08:00.000Z,2022-04-13T01:32:00.000Z,2022-04-13T23:59:59.999Z
12-04-2022,39533.71330624112,40617.5860956274,39388.327446179916,40127.18208492876,30991500853.81,762819737793.6,2022-04-12T00:00:00.000Z,2022-04-12T13:01:00.000Z,2022-04-12T02:37:00.000Z,2022-04-12T23:59:59.999Z
11-04-2022,42201.038230331425,42424.59103711382,39373.058328450235,39521.90132656629,33949912165.86,751274786459.3,2022-04-11T00:00:00.000Z,2022-04-11T01:28:00.000Z,2022-04-11T22:13:00.000Z,2022-04-11T23:59:59.999Z
10-04-2022,42781.09046341356,43376.380660251634,42021.206801934924,42207.67096373395,17654475582.4,802293412896.68,2022-04-10T00:00:00.000Z,2022-04-10T20:15:00.000Z,2022-04-10T22:53:00.000Z,2022-04-10T23:59:59.999Z
09-04-2022,42282.07939459544,42786.81783693025,42183.253908147766,42782.13531729363,16050772496.25,813175789801.6,2022-04-09T00:00:00.000Z,2022-04-09T23:58:00.000Z,2022-04-09T03:07:00.000Z,2022-04-09T23:59:59.999Z
08-04-2022,43505.13680265104,43903.01956516628,42183.2871213171,42287.663511680774,27215995394.34,803736501494.4,2022-04-08T00:00:00.000Z,2022-04-08T15:37:00.000Z,2022-04-08T23:45:00.000Z,2022-04-08T23:59:59.999Z
07-04-2022,43207.49887037383,43860.69755850556,42899.90660895607,43503.84916613646,26101973106.2,826814841542.56,2022-04-07T00:00:00.000Z,2022-04-07T12:14:00.000Z,2022-04-07T00:59:00.000Z,2022-04-07T23:59:59.999Z
06-04-2022,45544.35561952329,45544.35561952329,43193.95400050059,43206.737672573465,39393395787.79,821131605926.81,2022-04-06T00:00:00.000Z,2022-04-06T00:00:00.000Z,2022-04-06T23:58:00.000Z,2022-04-06T23:59:59.999Z
05-04-2022,46624.50707545264,47106.13974053111,45544.807506170655,45555.99340419705,29640604054.7,865734982990.98,2022-04-05T00:00:00.000Z,2022-04-05T12:38:00.000Z,2022-04-05T23:58:00.000Z,2022-04-05T23:59:59.999Z
04-04-2022,46445.271619629675,46791.08904515544,45235.81535402031,46622.674413745226,32499785455.18,885964854050.1,2022-04-04T00:00:00.000Z,2022-04-04T23:35:00.000Z,2022-04-04T18:11:00.000Z,2022-04-04T23:59:59.999Z
03-04-2022,45859.12870068277,47313.476854472145,45634.10380046333,46453.56707631718,25414397610.22,882703992270.53,2022-04-03T00:00:00.000Z,2022-04-03T22:47:00.000Z,2022-04-03T01:35:00.000Z,2022-04-03T23:59:59.999Z
02-04-2022,46285.49805877043,47028.28078788789,45782.51301843445,45868.94915592036,29336594194.19,871556728552.73,2022-04-02T00:00:00.000Z,2022-04-02T00:58:00.000Z,2022-04-02T18:13:00.000Z,2022-04-02T23:59:59.999Z
01-04-2022,45554.16381205456,46616.2437719152,44403.14100934132,46281.64398145087,38162644286.97,879359612625.13,2022-04-01T00:00:00.000Z,2022-04-01T15:23:00.000Z,2022-04-01T02:58:00.000Z,2022-04-01T23:59:59.999Z
31-03-2022,47062.14656183097,47512.0283138768,45390.53714831033,45538.676922338804,33327427106.32,865202119215.74,2022-03-31T00:00:00.000Z,2022-03-31T13:07:00.000Z,2022-03-31T23:49:00.000Z,2022-03-31T23:59:59.999Z
30-03-2022,47456.89702971699,47655.14942974676,46746.211368980075,47062.664166927236,29333883961.6,894116777851.54,2022-03-30T00:00:00.000Z,2022-03-30T18:16:00.000Z,2022-03-30T01:52:00.000Z,2022-03-30T23:59:59.999Z
29-03-2022,47100.43859807688,48022.2888818255,47100.43859807688,47465.72988771132,31397059068.97,901733146417.05,2022-03-29T00:00:00.000Z,2022-03-29T12:22:00.000Z,2022-03-29T00:00:00.000Z,2022-03-29T23:59:59.999Z
28-03-2022,46821.85024693429,48086.836749156784,46690.20413375594,47128.00516225025,36362175703.48,895273041065.34,2022-03-28T00:00:00.000Z,2022-03-28T19:36:00.000Z,2022-03-28T00:18:00.000Z,2022-03-28T23:59:59.999Z
27-03-2022,44505.35710237063,46827.54619454887,44437.29364740723,46820.4934636771,28160889721.88,889385706663.3,2022-03-27T00:00:00.000Z,2022-03-27T23:56:00.000Z,2022-03-27T13:02:00.000Z,2022-03-27T23:59:59.999Z
26-03-2022,44349.85843334273,44735.995596139575,44166.27514315357,44500.82841551288,16950455994.89,845283757076.22,2022-03-26T00:00:00.000Z,2022-03-26T20:39:00.000Z,2022-03-26T01:02:00.000Z,2022-03-26T23:59:59.999Z
25-03-2022,43964.54622463837,44999.49305881161,43706.286031839605,44348.73090483442,30574413034.44,842351457245.02,2022-03-25T00:00:00.000Z,2022-03-25T14:07:00.000Z,2022-03-25T08:13:00.000Z,2022-03-25T23:59:59.999Z
24-03-2022,42886.65421682143,44131.854552052,42726.16253143749,43960.93305895402,31042992291.34,834943671214.36,2022-03-24T00:00:00.000Z,2022-03-24T17:20:00.000Z,2022-03-24T02:17:00.000Z,2022-03-24T23:59:59.999Z
23-03-2022,42364.3780528832,42893.50667956705,41877.50940012538,42892.95748224282,25242943069.35,814620088888.69,2022-03-23T00:00:00.000Z,2022-03-23T23:58:00.000Z,2022-03-23T05:16:00.000Z,2022-03-23T23:59:59.999Z
22-03-2022,41074.10451849765,43124.70806932684,40948.280743583644,42358.808425408446,32004652375.66,804437952235.7,2022-03-22T00:00:00.000Z,2022-03-22T04:38:00.000Z,2022-03-22T00:34:00.000Z,2022-03-22T23:59:59.999Z
21-03-2022,41246.13284847771,41454.41043229754,40668.04169654666,41077.99799180382,24615543270.67,780074755650.18,2022-03-21T00:00:00.000Z,2022-03-21T13:45:00.000Z,2022-03-21T02:41:00.000Z,2022-03-21T23:59:59.999Z
20-03-2022,42191.40531212776,42241.16478331302,41004.75956246816,41247.82344683423,20127946682.25,783260570383.75,2022-03-20T00:00:00.000Z,2022-03-20T00:16:00.000Z,2022-03-20T17:56:00.000Z,2022-03-20T23:59:59.999Z
19-03-2022,41794.64783390654,42316.55446040123,41602.66838045373,42190.65346170694,19664853187.34,801124017583.09,2022-03-19T00:00:00.000Z,2022-03-19T21:41:00.000Z,2022-03-19T03:49:00.000Z,2022-03-19T23:59:59.999Z
18-03-2022,40944.84167953429,42195.74476003573,40302.39804880724,41801.15449609347,34421564941.56,793688176484.02,2022-03-18T00:00:00.000Z,2022-03-18T20:04:00.000Z,2022-03-18T11:32:00.000Z,2022-03-18T23:59:59.999Z
17-03-2022,41140.84481577167,41287.535203645595,40662.87060094859,40951.37987550552,22009601092.64,777515183730.32,2022-03-17T00:00:00.000Z,2022-03-17T05:02:00.000Z,2022-03-17T07:47:00.000Z,2022-03-17T23:59:59.999Z
16-03-2022,39335.569403715985,41465.45171392856,39022.34708714592,41143.92804034744,39616916192.41,781131586213.32,2022-03-16T00:00:00.000Z,2022-03-16T02:19:00.000Z,2022-03-16T04:25:00.000Z,2022-03-16T23:59:59.999Z
15-03-2022,39664.25002606368,39794.63026359776,38310.21257971258,39338.785492032424,23934000867.75,746821744421.1,2022-03-15T00:00:00.000Z,2022-03-15T20:04:00.000Z,2022-03-15T07:19:00.000Z,2022-03-15T23:59:59.999Z
14-03-2022,37846.316439623675,39742.50072233807,37680.73446757749,39666.75581897766,24322159070.49,753013859089.57,2022-03-14T00:00:00.000Z,2022-03-14T22:52:00.000Z,2022-03-14T00:16:00.000Z,2022-03-14T23:59:59.999Z
13-03-2022,38884.7248489191,39209.350427012694,37728.144356335404,37849.66279952727,17300745309.73,718481905385.96,2022-03-13T00:00:00.000Z,2022-03-13T04:08:00.000Z,2022-03-13T23:04:00.000Z,2022-03-13T23:59:59.999Z
12-03-2022,38794.46318889842,39308.59906103982,38772.53587861972,38904.013398030336,14616450657.2,738459914963.88,2022-03-12T00:00:00.000Z,2022-03-12T17:08:00.000Z,2022-03-12T00:02:00.000Z,2022-03-12T23:59:59.999Z
11-03-2022,39439.96953161491,40081.6792542572,38347.43316239842,38794.97313747885,26364890465.25,736353069777.4,2022-03-11T00:00:00.000Z,2022-03-11T12:35:00.000Z,2022-03-11T03:01:00.000Z,2022-03-11T23:59:59.999Z
10-03-2022,41974.06923817848,42004.727151859945,38832.94126502495,39437.45977362875,31078064710.78,748513363763.29,2022-03-10T00:00:00.000Z,2022-03-10T00:22:00.000Z,2022-03-10T13:52:00.000Z,2022-03-10T23:59:59.999Z
09-03-2022,38742.81608045671,42465.67291118054,38706.0947800838,41982.92635480721,32284121034.04,796787661848.94,2022-03-09T00:00:00.000Z,2022-03-09T16:03:00.000Z,2022-03-09T00:14:00.000Z,2022-03-09T23:59:59.999Z
08-03-2022,38059.904292538864,39304.442853072534,37957.386526600145,38737.2684954927,25776583476.27,735156346354.69,2022-03-08T00:00:00.000Z,2022-03-08T18:19:00.000Z,2022-03-08T00:13:00.000Z,2022-03-08T23:59:59.999Z
07-03-2022,38429.30278301694,39430.22805907617,37260.20171383846,38062.040205582,28546143502.55,722305696827.83,2022-03-07T00:00:00.000Z,2022-03-07T16:13:00.000Z,2022-03-07T20:05:00.000Z,2022-03-07T23:59:59.999Z
